id,st,city,cityst,county_name,year,population,lat,lng
7417,WI,Two Rivers,"Two Rivers, WI",Manitowac,1920,7305,44.1536862,-87.5764302
7420,WI,Viroqua,"Viroqua, WI",Vernon,1920,2574,43.5575332,-90.8867251
7423,WI,Washburn,"Washburn, WI",Bayfield,1920,3707,46.673989,-90.897674
7426,WI,Watertown,"Watertown, WI",Multiple,1920,9299,43.189663,-88.7288427
7427,WI,Waukesha,"Waukesha, WI",Waukesha,1920,12558,43.0090837,-88.2450618
7429,WI,Waupaca,"Waupaca, WI",Waupaca,1920,2839,44.3500475,-89.0700026
7430,WI,Waupun,"Waupun, WI",Multiple,1920,4440,43.6291066,-88.7362462
7431,WI,Wausau,"Wausau, WI",Marathon,1920,18951,44.9618663,-89.6434858
7432,WI,Wauwatosa,"Wauwatosa, WI",Milwaukee,1920,5818,43.0631195,-88.0355695
7433,WI,West Allis,"West Allis, WI",Milwaukee,1920,13745,43.007186,-88.0289858
7434,WI,West Bend,"West Bend, WI",Washington,1920,3378,43.4188123,-88.1816963
7439,WI,Whitewater,"Whitewater, WI",Walworth,1920,3215,42.8374392,-88.7342824
7442,WI,Wisconson Rapids,"Wisconson Rapids, WI",Wood,1920,7243,44.3929245,-89.8267404
1585,IA,Albia,"Albia, IA",Monroe,1930,4425,41.0271148,-92.8038472
1586,IA,Algona,"Algona, IA",Kossuth,1930,3985,43.0739786,-94.2299264
1588,IA,Ames,"Ames, IA",Story,1930,10261,42.0254944,-93.6275937
1589,IA,Anamosa,"Anamosa, IA",Jones,1930,3579,42.1100002,-91.2754761
1592,IA,Atlantic,"Atlantic, IA",Cass,1930,5585,41.3928872,-95.0219732
1594,IA,Belle Plaine,"Belle Plaine, IA",Benton,1930,3239,41.894796,-92.2753401
1596,IA,Bettendorf,"Bettendorf, IA",Scott,1930,2768,41.5663402,-90.4766386
1599,IA,Boone,"Boone, IA",Boone,1930,11886,42.0493713,-93.872728
1600,IA,Burlington,"Burlington, IA",Des Moines,1930,26755,40.8064457,-91.1253389
1603,IA,Carroll,"Carroll, IA",Carroll,1930,4691,42.069734,-94.864689
1605,IA,Cedar Falls,"Cedar Falls, IA",Black Hawk,1930,7362,42.5194018,-92.4526561
1606,IA,Cedar Rapids,"Cedar Rapids, IA",Linn,1930,56097,41.9670481,-91.6777599
1607,IA,Centerville,"Centerville, IA",Appanoose,1930,8147,40.7283811,-92.8713905
1608,IA,Chariton,"Chariton, IA",Lucas,1930,5365,41.0175743,-93.3094479
1609,IA,Charles City,"Charles City, IA",Floyd,1930,8039,43.0647596,-92.6744575
1610,IA,Cherokee,"Cherokee, IA",Cherokee,1930,6443,42.7510698,-95.5528276
1611,IA,Clarinda,"Clarinda, IA",Page,1930,4962,40.7377064,-95.0341626
1612,IA,Clarion,"Clarion, IA",Wright,1930,2578,42.7322132,-93.7293595
1613,IA,Clear Lake,"Clear Lake, IA",Cerro Gordo,1930,3066,43.1350899,-93.3736509
1614,IA,Clinton,"Clinton, IA",Clinton,1930,25726,41.8425394,-90.2445831
1618,IA,Council Bluffs,"Council Bluffs, IA",Pottawattamie,1930,42048,41.2387848,-95.8542386
1619,IA,Cresco,"Cresco, IA",Howard,1930,3069,43.3717567,-92.11635
1620,IA,Creston,"Creston, IA",Union,1930,8615,41.0603294,-94.3653183
1621,IA,Davenport,"Davenport, IA",Scott,1930,60751,41.5541036,-90.6039968
1623,IA,Decorah,"Decorah, IA",Winnieshiek,1930,4581,43.3016182,-91.7847502
1624,IA,Denison,"Denison, IA",Crawford,1930,3905,42.0158856,-95.3524038
1625,IA,Des Moines,"Des Moines, IA",Polk,1930,142559,41.5739461,-93.616708
1626,IA,Dubuque,"Dubuque, IA",Dubuque,1930,41679,42.502385,-90.7051015
1628,IA,Eagle Grove,"Eagle Grove, IA",Wright,1930,4071,42.665088,-93.902365
1629,IA,Eldora,"Eldora, IA",Hardin,1930,3200,42.3605948,-93.1012868
1631,IA,Emmetsburg,"Emmetsburg, IA",Palo Alto,1930,2865,43.1147976,-94.679579
1632,IA,Estherville,"Estherville, IA",Emmet,1930,4940,43.3997965,-94.8345165
1634,IA,Fairfield,"Fairfield, IA",Jefferson,1930,6619,41.0068799,-91.9671367
1636,IA,Fort Dodge,"Fort Dodge, IA",Webster,1930,21895,42.5096069,-94.1756674
1637,IA,Fort Madison,"Fort Madison, IA",Lee,1930,13779,40.6198599,-91.3518838
1639,IA,Glenwood,"Glenwood, IA",Mills,1930,4269,41.0446902,-95.7406125
1641,IA,Grinnell,"Grinnell, IA",Poweshiek,1930,4949,41.7381542,-92.7249154
1643,IA,Hampton,"Hampton, IA",Franklin,1930,3473,42.7420055,-93.2049683
1644,IA,Harlan,"Harlan, IA",Shelby,1930,3145,41.6495142,-95.3268613
1649,IA,Independence,"Independence, IA",Buchanan,1930,3691,42.4621928,-91.9031515
1650,IA,Indianola,"Indianola, IA",Warren,1930,3488,41.362378,-93.5658932
1651,IA,Iowa City,"Iowa City, IA",Johnson,1930,15340,41.6560408,-91.5312718
1652,IA,Iowa Falls,"Iowa Falls, IA",Hardin,1930,4112,42.5191686,-93.2660498
1653,IA,Jefferson,"Jefferson, IA",Greene,1930,3431,42.0167516,-94.3794173
1656,IA,Keokuk,"Keokuk, IA",Lee,1930,15106,40.4095461,-91.402511
1657,IA,Knoxville,"Knoxville, IA",Marion,1930,4697,41.3188136,-93.1023639
1661,IA,Le Mars,"Le Mars, IA",Plymouth,1930,4788,42.7815144,-96.1733111
1664,IA,Manchester,"Manchester, IA",Delaware,1930,3413,42.4853503,-91.4548558
1665,IA,Maquoketa,"Maquoketa, IA",Jackson,1930,3595,42.0600587,-90.6645493
1667,IA,Marion,"Marion, IA",Linn,1930,4348,42.044596,-91.58616
1668,IA,Marshalltown,"Marshalltown, IA",Marshall,1930,17373,42.0342997,-92.9062656
1669,IA,Mason City,"Mason City, IA",Cerro Gordo,1930,23304,43.1486094,-93.1997949
1671,IA,Missouri Valley,"Missouri Valley, IA",Harrison,1930,4230,41.5578226,-95.9024257
1673,IA,Mount Pleasant,"Mount Pleasant, IA",Henry,1930,3743,40.9622052,-91.5471615
1675,IA,Muscatine,"Muscatine, IA",Muscatine,1930,16778,41.420129,-91.0698399
1677,IA,Nevada,"Nevada, IA",Story,1930,3133,42.018207,-93.460772
1679,IA,Newton,"Newton, IA",Jasper,1930,11560,41.6965274,-93.0404656
1682,IA,Oelwein,"Oelwein, IA",Fayette,1930,7794,42.6715248,-91.9127596
1683,IA,Onawa,"Onawa, IA",Monona,1930,2538,42.0267583,-96.0905048
1685,IA,Osage,"Osage, IA",Mitchell,1930,2964,43.2826489,-92.8113879
1686,IA,Osceola,"Osceola, IA",Clarke,1930,2871,41.03002,-93.7796381
1687,IA,Oskaloosa,"Oskaloosa, IA",Mahasha,1930,10123,41.2904383,-92.6384993
1688,IA,Ottumwa,"Ottumwa, IA",Wapello,1930,28075,41.0223368,-92.423402
1689,IA,Pella,"Pella, IA",Marion,1930,3326,41.4045197,-92.9179959
1690,IA,Perry,"Perry, IA",Dallas,1930,5881,41.8410444,-94.0976261
1693,IA,Red Oak,"Red Oak, IA",Montgomery,1930,5778,41.0141297,-95.2243711
1697,IA,Sac City,"Sac City, IA",Sac,1930,2854,42.421154,-94.995083
1699,IA,Sheldon,"Sheldon, IA",O'brien,1930,3320,43.1795491,-95.8451684
1700,IA,Shenandoah,"Shenandoah, IA",Page,1930,6502,40.7583011,-95.372058
1703,IA,Sioux City,"Sioux City, IA",Woodbury,1930,79183,42.4952518,-96.3914617
1704,IA,Spencer,"Spencer, IA",Clay,1930,5019,43.1470247,-95.1526906
1706,IA,Storm Lake,"Storm Lake, IA",Buena Vista,1930,4157,42.644083,-95.1990006
1708,IA,Tama,"Tama, IA",Tama,1930,2626,41.9630806,-92.5737797
1712,IA,Valley Junction,"Valley Junction, IA",Polk,1930,4280,41.56994,-93.709567
1713,IA,Vinton,"Vinton, IA",Benton,1930,3372,42.1640254,-92.0261961
1714,IA,Washington,"Washington, IA",Washington,1930,4814,41.2989671,-91.692307
1715,IA,Waterloo,"Waterloo, IA",Black Hawk,1930,46191,42.4923267,-92.3519473
1717,IA,Waukon,"Waukon, IA",Allamakee,1930,2526,43.2685659,-91.4778564
1718,IA,Waverly,"Waverly, IA",Bremer,1930,3652,42.7252555,-92.4697076
1719,IA,Webster City,"Webster City, IA",Hamilton,1930,7024,42.4624071,-93.8164834
1728,IA,Winterset,"Winterset, IA",Madison,1930,2921,41.349722,-94.0181766
1786,IL,Abingdon,"Abingdon, IL",Knox,1930,2771,40.8037457,-90.4009736
1792,IL,Alton,"Alton, IL",Madison,1930,30151,38.9021254,-90.1540833
1794,IL,Anna,"Anna, IL",Union,1930,3436,37.4657413,-89.236277
1797,IL,Arlington Heights,"Arlington Heights, IL",Cook,1930,4997,42.0973621,-87.9816706
1799,IL,Aurora,"Aurora, IL",Kane,1930,46589,41.763455,-88.290099
1802,IL,Barrington,"Barrington, IL",Multiple,1930,3213,42.1526305,-88.127618
1806,IL,Batavia,"Batavia, IL",Kane,1930,5045,41.8481907,-88.3086453
1808,IL,Beardstown,"Beardstown, IL",Cass,1930,6344,40.0099046,-90.431595
1810,IL,Belleville,"Belleville, IL",St Clair,1930,28425,38.5150676,-89.9862282
1811,IL,Bellwood,"Bellwood, IL",Cook,1930,4991,41.8829026,-87.8761712
1812,IL,Belvidere,"Belvidere, IL",Boone,1930,8123,42.2561567,-88.868128
1813,IL,Benld,"Benld, IL",Macoupin,1930,2980,39.093555,-89.80426
1815,IL,Benton,"Benton, IL",Franklin,1930,8219,38.0127776,-88.9170683
1817,IL,Berwyn,"Berwyn, IL",Cook,1930,47027,41.8433321,-87.7909242
1820,IL,Bloomington,"Bloomington, IL",Mclean,1930,30930,40.4757767,-88.9699117
1821,IL,Blue Island,"Blue Island, IL",Cook,1930,16534,41.6575701,-87.6811256
1824,IL,Bradley,"Bradley, IL",Kankakee,1930,3048,41.1632755,-87.8467679
1830,IL,Brookfield,"Brookfield, IL",Cook,1930,10035,41.8250594,-87.8475457
1836,IL,Bushnell,"Bushnell, IL",Mcdonough,1930,2850,40.5516186,-90.5046843
1839,IL,Cairo,"Cairo, IL",Alexander,1930,13532,37.0062883,-89.1828803
1840,IL,Calumet City/West Hammond,"Calumet City/West Hammond, IL",Cook,1930,12298,41.5964953,-87.5379678
1843,IL,Canton,"Canton, IL",Fulton,1930,11718,40.5625917,-90.0405177
1844,IL,Carbondale,"Carbondale, IL",Jackson,1930,7528,37.7220617,-89.2236637
1845,IL,Carlinville,"Carlinville, IL",Macoupin,1930,4144,39.2781168,-89.8787808
1847,IL,Carmi,"Carmi, IL",White,1930,2932,38.0858877,-88.1725842
1851,IL,Carterville,"Carterville, IL",Williamson,1930,2866,37.762724,-89.0838489
1856,IL,Centralia,"Centralia, IL",Multiple,1930,12583,38.5220725,-89.1235412
1858,IL,Champaign,"Champaign, IL",Champaign,1930,20348,40.115057,-88.2736523
1860,IL,Charleston,"Charleston, IL",Coles,1930,8012,39.4848296,-88.1776092
