GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AV2001
"G5100030","1890","Virginia","510","Albemarle","0030","Albemarle",18252
"G5100035","1890","Virginia","510","Alexandria","0035","Alexandria",11361
"G5100050","1890","Virginia","510","Alleghany","0050","Alleghany",6955
"G5100070","1890","Virginia","510","Amelia","0070","Amelia",3023
"G5100090","1890","Virginia","510","Amherst","0090","Amherst",9923
"G5100110","1890","Virginia","510","Appomattox","0110","Appomattox",5254
"G5100150","1890","Virginia","510","Augusta","0150","Augusta",28596
"G5100170","1890","Virginia","510","Bath","0170","Bath",3826
"G5100190","1890","Virginia","510","Bedford","0190","Bedford",20064
"G5100210","1890","Virginia","510","Bland","0210","Bland",4888
"G5100230","1890","Virginia","510","Botetourt","0230","Botetourt",11122
"G5100250","1890","Virginia","510","Brunswick","0250","Brunswick",6661
"G5100270","1890","Virginia","510","Buchanan","0270","Buchanan",5843
"G5100290","1890","Virginia","510","Buckingham","0290","Buckingham",6786
"G5100310","1890","Virginia","510","Campbell","0310","Campbell",21283
"G5100330","1890","Virginia","510","Caroline","0330","Caroline",7359
"G5100350","1890","Virginia","510","Carroll","0350","Carroll",15135
"G5100360","1890","Virginia","510","Charles City","0360","Charles City",1348
"G5100370","1890","Virginia","510","Charlotte","0370","Charlotte",5716
"G5100410","1890","Virginia","510","Chesterfield","0410","Chesterfield",15399
"G5100430","1890","Virginia","510","Clarke","0430","Clarke",5617
"G5100450","1890","Virginia","510","Craig","0450","Craig",3686
"G5100470","1890","Virginia","510","Culpeper","0470","Culpeper",7147
"G5100490","1890","Virginia","510","Cumberland","0490","Cumberland",2860
"G5100510","1890","Virginia","510","Dickenson","0510","Dickenson",5051
"G5100530","1890","Virginia","510","Dinwiddie","0530","Dinwiddie",5120
"G5100550","1890","Virginia","510","Elizabeth City","0550","Elizabeth City",8278
"G5100570","1890","Virginia","510","Essex","0570","Essex",3584
"G5100590","1890","Virginia","510","Fairfax","0590","Fairfax",11586
"G5100610","1890","Virginia","510","Fauquier","0610","Fauquier",14686
"G5100630","1890","Virginia","510","Floyd","0630","Floyd",13230
"G5100650","1890","Virginia","510","Fluvanna","0650","Fluvanna",5051
"G5100670","1890","Virginia","510","Franklin","0670","Franklin",18737
"G5100690","1890","Virginia","510","Frederick","0690","Frederick",15652
"G5100710","1890","Virginia","510","Giles","0710","Giles",8253
"G5100730","1890","Virginia","510","Gloucester","0730","Gloucester",5437
"G5100750","1890","Virginia","510","Goochland","0750","Goochland",4083
"G5100770","1890","Virginia","510","Grayson","0770","Grayson",13473
"G5100790","1890","Virginia","510","Greene","0790","Greene",4114
"G5100810","1890","Virginia","510","Greensville","0810","Greensville",2919
"G5100830","1890","Virginia","510","Halifax","0830","Halifax",15008
"G5100850","1890","Virginia","510","Hanover","0850","Hanover",9188
"G5100870","1890","Virginia","510","Henrico","0870","Henrico",59775
"G5100890","1890","Virginia","510","Henry","0890","Henry",9925
"G5100910","1890","Virginia","510","Highland","0910","Highland",4930
"G5100930","1890","Virginia","510","Isle Of Wight","0930","Isle Of Wight",6169
"G5100950","1890","Virginia","510","James City","0950","James City",2317
"G5100970","1890","Virginia","510","King And Queen","0970","King And Queen",4235
"G5100990","1890","Virginia","510","King George","0990","King George",3433
"G5101010","1890","Virginia","510","King William","1010","King William",3783
"G5101030","1890","Virginia","510","Lancaster","1030","Lancaster",3171
"G5101050","1890","Virginia","510","Lee","1050","Lee",17002
"G5101070","1890","Virginia","510","Loudoun","1070","Loudoun",16696
"G5101090","1890","Virginia","510","Louisa","1090","Louisa",7192
"G5101110","1890","Virginia","510","Lunenburg","1110","Lunenburg",4636
"G5101130","1890","Virginia","510","Madison","1130","Madison",6260
"G5101150","1890","Virginia","510","Matthews","1150","Matthews",5447
"G5101170","1890","Virginia","510","Mecklenburg","1170","Mecklenburg",9329
"G5101190","1890","Virginia","510","Middlesex","1190","Middlesex",3141
"G5101210","1890","Virginia","510","Montgomery","1210","Montgomery",14227
"G5101230","1890","Virginia","510","Nansemond","1230","Nansemond",8925
"G5101250","1890","Virginia","510","Nelson","1250","Nelson",9033
"G5101270","1890","Virginia","510","New Kent","1270","New Kent",1956
"G5101290","1890","Virginia","510","Norfolk","1290","Norfolk",37497
"G5101310","1890","Virginia","510","Northampton","1310","Northampton",4833
"G5101330","1890","Virginia","510","Northumberland","1330","Northumberland",4795
"G5101350","1890","Virginia","510","Nottoway","1350","Nottoway",3959
"G5101370","1890","Virginia","510","Orange","1370","Orange",6573
"G5101390","1890","Virginia","510","Page","1390","Page",11320
"G5101410","1890","Virginia","510","Patrick","1410","Patrick",12079
"G5101430","1890","Virginia","510","Pittsylvania","1430","Pittsylvania",30847
"G5101450","1890","Virginia","510","Powhatan","1450","Powhatan",2358
"G5101470","1890","Virginia","510","Prince Edward","1470","Prince Edward",4770
"G5101490","1890","Virginia","510","Prince George","1490","Prince George",2732
"G5101510","1890","Virginia","510","Princess Anne","1510","Princess Anne",5379
"G5101530","1890","Virginia","510","Prince William","1530","Prince William",7210
"G5101550","1890","Virginia","510","Pulaski","1550","Pulaski",9669
"G5101570","1890","Virginia","510","Rappahannock","1570","Rappahannock",5863
"G5101590","1890","Virginia","510","Richmond","1590","Richmond",3998
"G5101610","1890","Virginia","510","Roanoke","1610","Roanoke",21082
"G5101630","1890","Virginia","510","Rockbridge","1630","Rockbridge",17931
"G5101650","1890","Virginia","510","Rockingham","1650","Rockingham",28485
"G5101670","1890","Virginia","510","Russell","1670","Russell",14923
"G5101690","1890","Virginia","510","Scott","1690","Scott",20726
"G5101710","1890","Virginia","510","Shenandoah","1710","Shenandoah",18829
"G5101730","1890","Virginia","510","Smyth","1730","Smyth",12136
"G5101750","1890","Virginia","510","Southampton","1750","Southampton",8293
"G5101770","1890","Virginia","510","Spotsylvania","1770","Spotsylvania",8156
"G5101790","1890","Virginia","510","Stafford","1790","Stafford",5893
"G5101810","1890","Virginia","510","Surry","1810","Surry",3238
"G5101830","1890","Virginia","510","Sussex","1830","Sussex",3524
"G5101850","1890","Virginia","510","Tazewell","1850","Tazewell",16395
"G5101870","1890","Virginia","510","Warren","1870","Warren",7016
"G5101890","1890","Virginia","510","Warwick","1890","Warwick",2784
"G5101910","1890","Virginia","510","Washington","1910","Washington",25215
"G5101930","1890","Virginia","510","Westmoreland","1930","Westmoreland",3662
"G5101950","1890","Virginia","510","Wise","1950","Wise",8763
"G5101970","1890","Virginia","510","Wythe","1970","Wythe",14849
"G5101990","1890","Virginia","510","York","1990","York",3201
"G5107300","1890","Virginia","510","Petersburg City","7300","Petersburg City",10456
"G5300010","1890","Washington","530","Adams","0010","Adams",2096
"G5300030","1890","Washington","530","Asotin","0030","Asotin",1546
"G5300055","1890","Washington","530","Chehalis","0055","Chehalis",8956
"G5300090","1890","Washington","530","Clallam","0090","Clallam",2546
"G5300110","1890","Washington","530","Clark","0110","Clark",11609
"G5300130","1890","Washington","530","Columbia","0130","Columbia",6659
"G5300150","1890","Washington","530","Cowlitz","0150","Cowlitz",5856
"G5300170","1890","Washington","530","Douglas","0170","Douglas",3144
"G5300210","1890","Washington","530","Franklin","0210","Franklin",574
"G5300230","1890","Washington","530","Garfield","0230","Garfield",3872
"G5300290","1890","Washington","530","Island","0290","Island",1570
"G5300310","1890","Washington","530","Jefferson","0310","Jefferson",7666
"G5300330","1890","Washington","530","King","0330","King",62707
"G5300350","1890","Washington","530","Kitsap","0350","Kitsap",4310
"G5300370","1890","Washington","530","Kittitas","0370","Kittitas",8210
"G5300390","1890","Washington","530","Klikatat","0390","Klikatat",5104
"G5300410","1890","Washington","530","Lewis","0410","Lewis",11386
"G5300430","1890","Washington","530","Lincoln","0430","Lincoln",9237
"G5300450","1890","Washington","530","Mason","0450","Mason",2793
"G5300470","1890","Washington","530","Okanogan","0470","Okanogan",1362
"G5300490","1890","Washington","530","Pacific","0490","Pacific",4112
"G5300530","1890","Washington","530","Pierce","0530","Pierce",50421
"G5300550","1890","Washington","530","San Juan","0550","San Juan",2036
"G5300570","1890","Washington","530","Skagit","0570","Skagit",8436
"G5300590","1890","Washington","530","Skamania","0590","Skamania",736
"G5300610","1890","Washington","530","Snohomish","0610","Snohomish",8162
"G5300630","1890","Washington","530","Spokane","0630","Spokane",36810
"G5300650","1890","Washington","530","Stevens","0650","Stevens",3953
"G5300670","1890","Washington","530","Thurston","0670","Thurston",9332
"G5300690","1890","Washington","530","Wahkiakum","0690","Wahkiakum",2178
"G5300710","1890","Washington","530","Walla Walla","0710","Walla Walla",11829
"G5300730","1890","Washington","530","Whatcom","0730","Whatcom",18192
"G5300750","1890","Washington","530","Whitman","0750","Whitman",18838
"G5300770","1890","Washington","530","Yakima","0770","Yakima",4275
"G5400010","1890","West Virginia","540","Barbour","0010","Barbour",12204
"G5400030","1890","West Virginia","540","Berkeley","0030","Berkeley",17005
"G5400050","1890","West Virginia","540","Boone","0050","Boone",6715
"G5400070","1890","West Virginia","540","Braxton","0070","Braxton",13794
"G5400090","1890","West Virginia","540","Brooke","0090","Brooke",6545
"G5400110","1890","West Virginia","540","Cabell","0110","Cabell",22101
"G5400130","1890","West Virginia","540","Calhoun","0130","Calhoun",8074
"G5400150","1890","West Virginia","540","Clay","0150","Clay",4659
"G5400170","1890","West Virginia","540","Doddridge","0170","Doddridge",12052
"G5400190","1890","West Virginia","540","Fayette","0190","Fayette",17488
"G5400210","1890","West Virginia","540","Gilmer","0210","Gilmer",9696
"G5400230","1890","West Virginia","540","Grant","0230","Grant",6423
"G5400250","1890","West Virginia","540","Greenbrier","0250","Greenbrier",16041
"G5400270","1890","West Virginia","540","Hampshire","0270","Hampshire",10852
"G5400290","1890","West Virginia","540","Hancock","0290","Hancock",6392
"G5400310","1890","West Virginia","540","Hardy","0310","Hardy",6977
"G5400330","1890","West Virginia","540","Harrison","0330","Harrison",21158
"G5400350","1890","West Virginia","540","Jackson","0350","Jackson",18934
"G5400370","1890","West Virginia","540","Jefferson","0370","Jefferson",11437
"G5400390","1890","West Virginia","540","Kanawha","0390","Kanawha",39354
"G5400410","1890","West Virginia","540","Lewis","0410","Lewis",15627
"G5400430","1890","West Virginia","540","Lincoln","0430","Lincoln",11035
"G5400450","1890","West Virginia","540","Logan","0450","Logan",10416
"G5400470","1890","West Virginia","540","McDowell","0470","Mcdowell",5709
"G5400490","1890","West Virginia","540","Marion","0490","Marion",20617
"G5400510","1890","West Virginia","540","Marshall","0510","Marshall",20499
"G5400530","1890","West Virginia","540","Mason","0530","Mason",22104
"G5400550","1890","West Virginia","540","Mercer","0550","Mercer",13979
"G5400570","1890","West Virginia","540","Mineral","0570","Mineral",11604
"G5400610","1890","West Virginia","540","Monongalia","0610","Monongalia",15477
"G5400630","1890","West Virginia","540","Monroe","0630","Monroe",11450
"G5400650","1890","West Virginia","540","Morgan","0650","Morgan",6469
"G5400670","1890","West Virginia","540","Nicholas","0670","Nicholas",9287
"G5400690","1890","West Virginia","540","Ohio","0690","Ohio",40452
"G5400710","1890","West Virginia","540","Pendleton","0710","Pendleton",8585
"G5400730","1890","West Virginia","540","Pleasants","0730","Pleasants",7530
"G5400750","1890","West Virginia","540","Pocahontas","0750","Pocahontas",6461
"G5400770","1890","West Virginia","540","Preston","0770","Preston",20221
"G5400790","1890","West Virginia","540","Putnam","0790","Putnam",14105
"G5400810","1890","West Virginia","540","Raleigh","0810","Raleigh",9518
"G5400830","1890","West Virginia","540","Randolph","0830","Randolph",11371
"G5400850","1890","West Virginia","540","Ritchie","0850","Ritchie",16585
"G5400870","1890","West Virginia","540","Roane","0870","Roane",15274
"G5400890","1890","West Virginia","540","Summers","0890","Summers",11990
"G5400910","1890","West Virginia","540","Taylor","0910","Taylor",11785
"G5400930","1890","West Virginia","540","Tucker","0930","Tucker",6276
"G5400950","1890","West Virginia","540","Tyler","0950","Tyler",11960
"G5400970","1890","West Virginia","540","Upshur","0970","Upshur",12458
"G5400990","1890","West Virginia","540","Wayne","0990","Wayne",18491
"G5401010","1890","West Virginia","540","Webster","1010","Webster",4772
"G5401030","1890","West Virginia","540","Wetzel","1030","Wetzel",16805
"G5401050","1890","West Virginia","540","Wirt","1050","Wirt",9387
"G5401070","1890","West Virginia","540","Wood","1070","Wood",27700
"G5401090","1890","West Virginia","540","Wyoming","1090","Wyoming",6177
"G5500010","1890","Wisconsin","550","Adams","0010","Adams",6823
"G5500030","1890","Wisconsin","550","Ashland","0030","Ashland",20017
"G5500050","1890","Wisconsin","550","Barron","0050","Barron",15364
"G5500070","1890","Wisconsin","550","Bayfield","0070","Bayfield",7081
"G5500090","1890","Wisconsin","550","Brown","0090","Brown",38281
"G5500110","1890","Wisconsin","550","Buffalo","0110","Buffalo",15997
"G5500130","1890","Wisconsin","550","Burnett","0130","Burnett",4312
"G5500150","1890","Wisconsin","550","Calumet","0150","Calumet",16305
"G5500170","1890","Wisconsin","550","Chippewa","0170","Chippewa",24969
"G5500190","1890","Wisconsin","550","Clark","0190","Clark",17705
"G5500210","1890","Wisconsin","550","Columbia","0210","Columbia",28335
"G5500230","1890","Wisconsin","550","Crawford","0230","Crawford",15952
"G5500250","1890","Wisconsin","550","Dane","0250","Dane",59480
"G5500270","1890","Wisconsin","550","Dodge","0270","Dodge",44915
"G5500290","1890","Wisconsin","550","Door","0290","Door",15650
"G5500310","1890","Wisconsin","550","Douglas","0310","Douglas",13205
"G5500330","1890","Wisconsin","550","Dunn","0330","Dunn",22648
"G5500350","1890","Wisconsin","550","Eau Claire","0350","Eau Claire",30646
"G5500370","1890","Wisconsin","550","Florence","0370","Florence",2594
"G5500390","1890","Wisconsin","550","Fond du Lac","0390","Fond Du Lac",43960
"G5500410","1890","Wisconsin","550","Forest","0410","Forest",893
"G5500430","1890","Wisconsin","550","Grant","0430","Grant",36583
"G5500450","1890","Wisconsin","550","Green","0450","Green",22700
"G5500470","1890","Wisconsin","550","Green Lake","0470","Green Lake",15157
"G5500490","1890","Wisconsin","550","Iowa","0490","Iowa",22103
"G5500530","1890","Wisconsin","550","Jackson","0530","Jackson",15786
"G5500550","1890","Wisconsin","550","Jefferson","0550","Jefferson",33496
"G5500570","1890","Wisconsin","550","Juneau","0570","Juneau",17059
"G5500590","1890","Wisconsin","550","Kenosha","0590","Kenosha",15561
"G5500610","1890","Wisconsin","550","Kewaunee","0610","Kewaunee",16144
"G5500630","1890","Wisconsin","550","La Crosse","0630","La Crosse",38732
"G5500650","1890","Wisconsin","550","Lafayette","0650","Lafayette",20262
"G5500670","1890","Wisconsin","550","Langlade","0670","Langlade",9450
"G5500690","1890","Wisconsin","550","Lincoln","0690","Lincoln",11993
"G5500710","1890","Wisconsin","550","Manitowoc","0710","Manitowoc",37817
"G5500730","1890","Wisconsin","550","Marathon","0730","Marathon",30258
"G5500750","1890","Wisconsin","550","Marinette","0750","Marinette",20139
"G5500770","1890","Wisconsin","550","Marquette","0770","Marquette",9675
"G5500790","1890","Wisconsin","550","Milwaukee","0790","Milwaukee",235621
