GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,A86001
"G5101170","1920","Virginia","510","Mecklenburg","1170","Mecklenburg",14622
"G5101190","1920","Virginia","510","Middlesex","1190","Middlesex",4040
"G5101210","1920","Virginia","510","Montgomery","1210","Montgomery",16517
"G5101230","1920","Virginia","510","Nansemond","1230","Nansemond",7324
"G5101250","1920","Virginia","510","Nelson","1250","Nelson",12251
"G5101270","1920","Virginia","510","New Kent","1270","New Kent",1879
"G5101290","1920","Virginia","510","Norfolk","1290","Norfolk",34512
"G5101310","1920","Virginia","510","Northampton","1310","Northampton",8262
"G5101330","1920","Virginia","510","Northumberland","1330","Northumberland",6644
"G5101350","1920","Virginia","510","Nottoway","1350","Nottoway",7582
"G5101370","1920","Virginia","510","Orange","1370","Orange",8455
"G5101390","1920","Virginia","510","Page","1390","Page",13876
"G5101410","1920","Virginia","510","Patrick","1410","Patrick",15457
"G5101430","1920","Virginia","510","Pittsylvania","1430","Pittsylvania",36488
"G5101450","1920","Virginia","510","Powhatan","1450","Powhatan",2610
"G5101470","1920","Virginia","510","Prince Edward","1470","Prince Edward",6584
"G5101490","1920","Virginia","510","Prince George","1490","Prince George",7780
"G5101510","1920","Virginia","510","Princess Anne","1510","Princess Anne",7200
"G5101530","1920","Virginia","510","Prince William","1530","Prince William",10869
"G5101550","1920","Virginia","510","Pulaski","1550","Pulaski",14686
"G5101570","1920","Virginia","510","Rappahannock","1570","Rappahannock",5916
"G5101590","1920","Virginia","510","Richmond","1590","Richmond",4477
"G5101610","1920","Virginia","510","Roanoke","1610","Roanoke",19517
"G5101630","1920","Virginia","510","Rockbridge","1630","Rockbridge",17954
"G5101650","1920","Virginia","510","Rockingham","1650","Rockingham",29035
"G5101670","1920","Virginia","510","Russell","1670","Russell",25504
"G5101690","1920","Virginia","510","Scott","1690","Scott",24372
"G5101710","1920","Virginia","510","Shenandoah","1710","Shenandoah",20373
"G5101730","1920","Virginia","510","Smyth","1730","Smyth",21199
"G5101750","1920","Virginia","510","Southampton","1750","Southampton",10635
"G5101770","1920","Virginia","510","Spotsylvania","1770","Spotsylvania",7121
"G5101790","1920","Virginia","510","Stafford","1790","Stafford",6574
"G5101810","1920","Virginia","510","Surry","1810","Surry",3612
"G5101830","1920","Virginia","510","Sussex","1830","Sussex",4405
"G5101850","1920","Virginia","510","Tazewell","1850","Tazewell",24946
"G5101870","1920","Virginia","510","Warren","1870","Warren",7722
"G5101890","1920","Virginia","510","Warwick","1890","Warwick",7249
"G5101910","1920","Virginia","510","Washington","1910","Washington",30586
"G5101930","1920","Virginia","510","Westmoreland","1930","Westmoreland",5198
"G5101950","1920","Virginia","510","Wise","1950","Wise",42689
"G5101970","1920","Virginia","510","Wythe","1970","Wythe",18472
"G5101990","1920","Virginia","510","York","1990","York",4601
"G5105100","1920","Virginia","510","Alexandria City","5100","Alexandria City",13936
"G5105200","1920","Virginia","510","Bristol City","5200","Bristol City",5665
"G5105300","1920","Virginia","510","Buena Vista City","5300","Buena Vista City",3555
"G5105400","1920","Virginia","510","Charlottesville City","5400","Charlottesville City",7741
"G5105600","1920","Virginia","510","Clifton Forge City","5600","Clifton Forge City",5162
"G5105900","1920","Virginia","510","Danville City","5900","Danville City",15859
"G5106300","1920","Virginia","510","Fredericksburg City","6300","Fredericksburg City",4688
"G5106600","1920","Virginia","510","Harrisonburg City","6600","Harrisonburg City",5089
"G5106700","1920","Virginia","510","Hopewell City","6700","Hopewell City",1161
"G5106800","1920","Virginia","510","Lynchburg City","6800","Lynchburg City",21740
"G5107000","1920","Virginia","510","Newport News City","7000","Newport News City",21466
"G5107100","1920","Virginia","510","Norfolk City","7100","Norfolk City",72226
"G5107300","1920","Virginia","510","Petersburg City","7300","Petersburg City",17397
"G5107400","1920","Virginia","510","Portsmouth City","7400","Portsmouth City",31099
"G5107500","1920","Virginia","510","Radford City","7500","Radford City",4101
"G5107600","1920","Virginia","510","Richmond City","7600","Richmond City",117574
"G5107700","1920","Virginia","510","Roanoke City","7700","Roanoke City",41499
"G5107900","1920","Virginia","510","Staunton City","7900","Staunton City",8843
"G5108000","1920","Virginia","510","Suffolk City","8000","Suffolk City",5506
"G5108400","1920","Virginia","510","Winchester City","8400","Winchester City",5949
"G5300010","1920","Washington","530","Adams","0010","Adams",9533
"G5300030","1920","Washington","530","Asotin","0030","Asotin",6528
"G5300050","1920","Washington","530","Benton","0050","Benton",10819
"G5300070","1920","Washington","530","Chelan","0070","Chelan",20686
"G5300090","1920","Washington","530","Clallam","0090","Clallam",10445
"G5300110","1920","Washington","530","Clark","0110","Clark",32622
"G5300130","1920","Washington","530","Columbia","0130","Columbia",6086
"G5300150","1920","Washington","530","Cowlitz","0150","Cowlitz",11706
"G5300170","1920","Washington","530","Douglas","0170","Douglas",9365
"G5300190","1920","Washington","530","Ferry","0190","Ferry",4334
"G5300210","1920","Washington","530","Franklin","0210","Franklin",5691
"G5300230","1920","Washington","530","Garfield","0230","Garfield",3866
"G5300250","1920","Washington","530","Grant","0250","Grant",7756
"G5300270","1920","Washington","530","Grays Harbor","0270","Grays Harbor",43905
"G5300290","1920","Washington","530","Island","0290","Island",5433
"G5300310","1920","Washington","530","Jefferson","0310","Jefferson",6315
"G5300330","1920","Washington","530","King","0330","King",372901
"G5300350","1920","Washington","530","Kitsap","0350","Kitsap",31791
"G5300370","1920","Washington","530","Kittitas","0370","Kittitas",17345
"G5300390","1920","Washington","530","Klikatat","0390","Klikatat",8961
"G5300410","1920","Washington","530","Lewis","0410","Lewis",36327
"G5300430","1920","Washington","530","Lincoln","0430","Lincoln",15103
"G5300450","1920","Washington","530","Mason","0450","Mason",4521
"G5300470","1920","Washington","530","Okanogan","0470","Okanogan",16274
"G5300490","1920","Washington","530","Pacific","0490","Pacific",14716
"G5300510","1920","Washington","530","Pend Oreille","0510","Pend Oreille",6240
"G5300530","1920","Washington","530","Pierce","0530","Pierce",139982
"G5300550","1920","Washington","530","San Juan","0550","San Juan",3549
"G5300570","1920","Washington","530","Skagit","0570","Skagit",32588
"G5300590","1920","Washington","530","Skamania","0590","Skamania",2275
"G5300610","1920","Washington","530","Snohomish","0610","Snohomish",66626
"G5300630","1920","Washington","530","Spokane","0630","Spokane",139982
"G5300650","1920","Washington","530","Stevens","0650","Stevens",20944
"G5300670","1920","Washington","530","Thurston","0670","Thurston",21885
"G5300690","1920","Washington","530","Wahkiakum","0690","Wahkiakum",3453
"G5300710","1920","Washington","530","Walla Walla","0710","Walla Walla",27206
"G5300730","1920","Washington","530","Whatcom","0730","Whatcom",49837
"G5300750","1920","Washington","530","Whitman","0750","Whitman",31268
"G5300770","1920","Washington","530","Yakima","0770","Yakima",60913
"G5400010","1920","West Virginia","540","Barbour","0010","Barbour",17208
"G5400030","1920","West Virginia","540","Berkeley","0030","Berkeley",22734
"G5400050","1920","West Virginia","540","Boone","0050","Boone",14559
"G5400070","1920","West Virginia","540","Braxton","0070","Braxton",23700
"G5400090","1920","West Virginia","540","Brooke","0090","Brooke",16031
"G5400110","1920","West Virginia","540","Cabell","0110","Cabell",62727
"G5400130","1920","West Virginia","540","Calhoun","0130","Calhoun",10232
"G5400150","1920","West Virginia","540","Clay","0150","Clay",11338
"G5400170","1920","West Virginia","540","Doddridge","0170","Doddridge",11975
"G5400190","1920","West Virginia","540","Fayette","0190","Fayette",50741
"G5400210","1920","West Virginia","540","Gilmer","0210","Gilmer",10630
"G5400230","1920","West Virginia","540","Grant","0230","Grant",8761
"G5400250","1920","West Virginia","540","Greenbrier","0250","Greenbrier",24516
"G5400270","1920","West Virginia","540","Hampshire","0270","Hampshire",11517
"G5400290","1920","West Virginia","540","Hancock","0290","Hancock",19401
"G5400310","1920","West Virginia","540","Hardy","0310","Hardy",9303
"G5400330","1920","West Virginia","540","Harrison","0330","Harrison",72235
"G5400350","1920","West Virginia","540","Jackson","0350","Jackson",18646
"G5400370","1920","West Virginia","540","Jefferson","0370","Jefferson",12711
"G5400390","1920","West Virginia","540","Kanawha","0390","Kanawha",110690
"G5400410","1920","West Virginia","540","Lewis","0410","Lewis",20160
"G5400430","1920","West Virginia","540","Lincoln","0430","Lincoln",19317
"G5400450","1920","West Virginia","540","Logan","0450","Logan",36269
"G5400470","1920","West Virginia","540","McDowell","0470","Mcdowell",50413
"G5400490","1920","West Virginia","540","Marion","0490","Marion",52111
"G5400510","1920","West Virginia","540","Marshall","0510","Marshall",33170
"G5400530","1920","West Virginia","540","Mason","0530","Mason",21232
"G5400550","1920","West Virginia","540","Mercer","0550","Mercer",43124
"G5400570","1920","West Virginia","540","Mineral","0570","Mineral",19207
"G5400590","1920","West Virginia","540","Mingo","0590","Mingo",24172
"G5400610","1920","West Virginia","540","Monongalia","0610","Monongalia",32973
"G5400630","1920","West Virginia","540","Monroe","0630","Monroe",12582
"G5400650","1920","West Virginia","540","Morgan","0650","Morgan",8198
"G5400670","1920","West Virginia","540","Nicholas","0670","Nicholas",20649
"G5400690","1920","West Virginia","540","Ohio","0690","Ohio",61219
"G5400710","1920","West Virginia","540","Pendleton","0710","Pendleton",9540
"G5400730","1920","West Virginia","540","Pleasants","0730","Pleasants",7372
"G5400750","1920","West Virginia","540","Pocahontas","0750","Pocahontas",14364
"G5400770","1920","West Virginia","540","Preston","0770","Preston",27849
"G5400790","1920","West Virginia","540","Putnam","0790","Putnam",17134
"G5400810","1920","West Virginia","540","Raleigh","0810","Raleigh",36089
"G5400830","1920","West Virginia","540","Randolph","0830","Randolph",26369
"G5400850","1920","West Virginia","540","Ritchie","0850","Ritchie",16493
"G5400870","1920","West Virginia","540","Roane","0870","Roane",20117
"G5400890","1920","West Virginia","540","Summers","0890","Summers",17969
"G5400910","1920","West Virginia","540","Taylor","0910","Taylor",18099
"G5400930","1920","West Virginia","540","Tucker","0930","Tucker",16581
"G5400950","1920","West Virginia","540","Tyler","0950","Tyler",14134
"G5400970","1920","West Virginia","540","Upshur","0970","Upshur",17654
"G5400990","1920","West Virginia","540","Wayne","0990","Wayne",25870
"G5401010","1920","West Virginia","540","Webster","1010","Webster",11560
"G5401030","1920","West Virginia","540","Wetzel","1030","Wetzel",22979
"G5401050","1920","West Virginia","540","Wirt","1050","Wirt",7501
"G5401070","1920","West Virginia","540","Wood","1070","Wood",41520
"G5401090","1920","West Virginia","540","Wyoming","1090","Wyoming",13590
"G5500010","1920","Wisconsin","550","Adams","0010","Adams",9266
"G5500030","1920","Wisconsin","550","Ashland","0030","Ashland",23249
"G5500050","1920","Wisconsin","550","Barron","0050","Barron",34246
"G5500070","1920","Wisconsin","550","Bayfield","0070","Bayfield",16723
"G5500090","1920","Wisconsin","550","Brown","0090","Brown",61130
"G5500110","1920","Wisconsin","550","Buffalo","0110","Buffalo",15615
"G5500130","1920","Wisconsin","550","Burnett","0130","Burnett",10625
"G5500150","1920","Wisconsin","550","Calumet","0150","Calumet",17053
"G5500170","1920","Wisconsin","550","Chippewa","0170","Chippewa",36442
"G5500190","1920","Wisconsin","550","Clark","0190","Clark",35012
"G5500210","1920","Wisconsin","550","Columbia","0210","Columbia",30454
"G5500230","1920","Wisconsin","550","Crawford","0230","Crawford",16766
"G5500250","1920","Wisconsin","550","Dane","0250","Dane",89029
"G5500270","1920","Wisconsin","550","Dodge","0270","Dodge",49673
"G5500290","1920","Wisconsin","550","Door","0290","Door",19065
"G5500310","1920","Wisconsin","550","Douglas","0310","Douglas",49447
"G5500330","1920","Wisconsin","550","Dunn","0330","Dunn",26951
"G5500350","1920","Wisconsin","550","Eau Claire","0350","Eau Claire",35743
"G5500370","1920","Wisconsin","550","Florence","0370","Florence",3600
"G5500390","1920","Wisconsin","550","Fond du Lac","0390","Fond Du Lac",56021
"G5500410","1920","Wisconsin","550","Forest","0410","Forest",9474
"G5500430","1920","Wisconsin","550","Grant","0430","Grant",38999
"G5500450","1920","Wisconsin","550","Green","0450","Green",21564
"G5500470","1920","Wisconsin","550","Green Lake","0470","Green Lake",14872
"G5500490","1920","Wisconsin","550","Iowa","0490","Iowa",21493
"G5500510","1920","Wisconsin","550","Iron","0510","Iron",10243
"G5500530","1920","Wisconsin","550","Jackson","0530","Jackson",17549
"G5500550","1920","Wisconsin","550","Jefferson","0550","Jefferson",35010
"G5500570","1920","Wisconsin","550","Juneau","0570","Juneau",19111
"G5500590","1920","Wisconsin","550","Kenosha","0590","Kenosha",51170
"G5500610","1920","Wisconsin","550","Kewaunee","0610","Kewaunee",16081
"G5500630","1920","Wisconsin","550","La Crosse","0630","La Crosse",44305
"G5500650","1920","Wisconsin","550","Lafayette","0650","Lafayette",19971
"G5500670","1920","Wisconsin","550","Langlade","0670","Langlade",21355
"G5500690","1920","Wisconsin","550","Lincoln","0690","Lincoln",21055
"G5500710","1920","Wisconsin","550","Manitowoc","0710","Manitowoc",51595
"G5500730","1920","Wisconsin","550","Marathon","0730","Marathon",65205
"G5500750","1920","Wisconsin","550","Marinette","0750","Marinette",34292
"G5500770","1920","Wisconsin","550","Marquette","0770","Marquette",10431
"G5500790","1920","Wisconsin","550","Milwaukee","0790","Milwaukee",536987
"G5500810","1920","Wisconsin","550","Monroe","0810","Monroe",28512
"G5500830","1920","Wisconsin","550","Oconto","0830","Oconto",26783
"G5500850","1920","Wisconsin","550","Oneida","0850","Oneida",13947
"G5500870","1920","Wisconsin","550","Outagamie","0870","Outagamie",54146
"G5500890","1920","Wisconsin","550","Ozaukee","0890","Ozaukee",16332
"G5500910","1920","Wisconsin","550","Pepin","0910","Pepin",7480
"G5500930","1920","Wisconsin","550","Pierce","0930","Pierce",21652
"G5500950","1920","Wisconsin","550","Polk","0950","Polk",26799
"G5500970","1920","Wisconsin","550","Portage","0970","Portage",33645
"G5500990","1920","Wisconsin","550","Price","0990","Price",18513
"G5501010","1920","Wisconsin","550","Racine","1010","Racine",78601
"G5501030","1920","Wisconsin","550","Richland","1030","Richland",19807
"G5501050","1920","Wisconsin","550","Rock","1050","Rock",65242
"G5501070","1920","Wisconsin","550","Rusk","1070","Rusk",16349
"G5501090","1920","Wisconsin","550","St Croix","1090","St Croix",26103
"G5501110","1920","Wisconsin","550","Sauk","1110","Sauk",32511
"G5501130","1920","Wisconsin","550","Sawyer","1130","Sawyer",7356
"G5501150","1920","Wisconsin","550","Shawano","1150","Shawano",31566
"G5501170","1920","Wisconsin","550","Sheboygan","1170","Sheboygan",59909
"G5501190","1920","Wisconsin","550","Taylor","1190","Taylor",18012
"G5501210","1920","Wisconsin","550","Trempealeau","1210","Trempealeau",24500
"G5501230","1920","Wisconsin","550","Vernon","1230","Vernon",29190
"G5501250","1920","Wisconsin","550","Vilas","1250","Vilas",5113
"G5501270","1920","Wisconsin","550","Walworth","1270","Walworth",29262
"G5501290","1920","Wisconsin","550","Washburn","1290","Washburn",11297
"G5501310","1920","Wisconsin","550","Washington","1310","Washington",25706
"G5501330","1920","Wisconsin","550","Waukesha","1330","Waukesha",42539
"G5501350","1920","Wisconsin","550","Waupaca","1350","Waupaca",34178
"G5501370","1920","Wisconsin","550","Waushara","1370","Waushara",16704
