GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AVF001,AVF002,AVF003,AVF004,AVF005,AVF006,AVF007,AVF008,AVF009,AVF010,AVF011,AVF012,AV2001
"G2001870","1890","Kansas","200","Stanton","1870","Stanton",2,0,0,0,0,0,0,0,0,0,0,0,1029
"G2001890","1890","Kansas","200","Stevens","1890","Stevens",19,0,0,0,0,0,0,0,0,0,0,0,1399
"G2001910","1890","Kansas","200","Sumner","1910","Sumner",177,104,0,0,3,0,0,0,0,1,7,0,30093
"G2001930","1890","Kansas","200","Thomas","1930","Thomas",6,0,0,0,0,0,0,0,0,0,0,0,5532
"G2001950","1890","Kansas","200","Trego","1950","Trego",41,25,1,0,0,0,0,0,0,0,0,0,2494
"G2001970","1890","Kansas","200","Wabaunsee","1970","Wabaunsee",717,646,85,0,0,0,1,0,0,22,36,94,10980
"G2001990","1890","Kansas","200","Wallace","1990","Wallace",39,7,2,0,0,0,0,0,0,0,0,0,2429
"G2002010","1890","Kansas","200","Washington","2010","Washington",18,19,2,0,0,0,0,0,0,1,0,0,22875
"G2002030","1890","Kansas","200","Wichita","2030","Wichita",8,0,0,0,0,0,0,0,0,0,0,0,1819
"G2002050","1890","Kansas","200","Wilson","2050","Wilson",77,77,5,0,0,0,0,0,0,4,0,0,15205
"G2002070","1890","Kansas","200","Woodson","2070","Woodson",75,56,34,0,0,0,0,0,0,1,12,0,8945
"G2002090","1890","Kansas","200","Wyandotte","2090","Wyandotte",6935,4576,2120,25,0,0,0,0,0,23,28,56,47424
"G2100010","1890","Kentucky","210","Adair","0010","Adair",1828,2171,1836,0,0,0,0,0,0,0,0,0,11893
"G2100030","1890","Kentucky","210","Allen","0030","Allen",1042,1069,1104,0,0,0,0,0,0,0,0,0,12650
"G2100050","1890","Kentucky","210","Anderson","0050","Anderson",1063,1069,698,0,0,0,0,0,0,0,0,0,9547
"G2100070","1890","Kentucky","210","Ballard","0070","Ballard",1412,1725,1477,0,0,0,0,0,0,0,0,0,6978
"G2100090","1890","Kentucky","210","Barren","0090","Barren",3724,4941,3623,0,0,0,0,0,0,1,0,0,17765
"G2100110","1890","Kentucky","210","Bath","0110","Bath",1578,2017,1702,0,0,0,0,0,0,0,0,0,11235
"G2100130","1890","Kentucky","210","Bell","0130","Bell",740,181,111,2,0,0,0,0,0,0,0,0,9570
"G2100150","1890","Kentucky","210","Boone","0150","Boone",1112,1232,1012,0,0,0,0,0,0,0,0,0,11134
"G2100170","1890","Kentucky","210","Bourbon","0170","Bourbon",6797,7314,6677,0,0,0,0,0,0,0,0,0,10179
"G2100190","1890","Kentucky","210","Boyd","0190","Boyd",705,556,291,0,0,0,0,0,0,0,1,0,13328
"G2100210","1890","Kentucky","210","Boyle","0210","Boyle",4809,4737,3679,0,0,0,0,0,0,0,0,0,8139
"G2100230","1890","Kentucky","210","Bracken","0230","Bracken",646,816,636,0,0,0,0,0,0,0,0,0,11723
"G2100250","1890","Kentucky","210","Breathitt","0250","Breathitt",169,185,181,0,0,0,0,0,0,0,0,0,8536
"G2100270","1890","Kentucky","210","Breckinridge","0270","Breckinridge",2080,2204,1682,0,0,0,0,0,0,0,0,0,16896
"G2100290","1890","Kentucky","210","Bullitt","0290","Bullitt",1048,1307,1194,0,0,0,0,0,0,0,0,0,7243
"G2100310","1890","Kentucky","210","Butler","0310","Butler",773,820,643,0,0,0,0,0,0,0,0,0,13183
"G2100330","1890","Kentucky","210","Caldwell","0330","Caldwell",2736,2187,2078,0,0,0,0,0,0,0,0,0,10450
"G2100350","1890","Kentucky","210","Calloway","0350","Calloway",1092,1215,812,0,0,0,0,0,0,0,0,0,13583
"G2100370","1890","Kentucky","210","Campbell","0370","Campbell",686,441,282,0,2,0,0,0,0,0,0,1,43522
"G2100390","1890","Kentucky","210","Carlisle","0390","Carlisle",389,0,0,0,0,0,0,0,0,0,0,0,7223
"G2100410","1890","Kentucky","210","Carroll","0410","Carroll",757,771,540,0,0,0,0,0,0,0,0,0,8509
"G2100430","1890","Kentucky","210","Carter","0430","Carter",137,371,100,0,0,0,0,0,0,0,0,0,17067
"G2100450","1890","Kentucky","210","Casey","0450","Casey",516,608,544,0,0,0,0,0,0,1,0,0,11331
"G2100470","1890","Kentucky","210","Christian","0470","Christian",15231,14639,9812,0,0,0,0,0,0,1,0,0,18886
"G2100490","1890","Kentucky","210","Clark","0490","Clark",4826,4186,3715,0,0,0,0,0,0,0,0,0,10608
"G2100510","1890","Kentucky","210","Clay","0510","Clay",413,706,495,0,0,0,0,0,0,0,0,0,12034
"G2100530","1890","Kentucky","210","Clinton","0530","Clinton",188,311,292,0,0,0,0,0,0,0,0,0,6859
"G2100550","1890","Kentucky","210","Crittenden","0550","Crittenden",930,1151,809,0,0,0,0,0,0,1,0,0,12188
"G2100570","1890","Kentucky","210","Cumberland","0570","Cumberland",996,1567,1509,0,0,0,0,0,0,0,0,0,7456
"G2100590","1890","Kentucky","210","Daviess","0590","Daviess",5367,4854,3603,2,0,0,0,0,0,0,0,0,27751
"G2100610","1890","Kentucky","210","Edmonson","0610","Edmonson",458,555,226,0,0,0,0,0,0,0,0,0,7547
"G2100630","1890","Kentucky","210","Elliott","0630","Elliott",27,43,22,0,0,0,0,0,0,0,0,0,9187
"G2100650","1890","Kentucky","210","Estill","0650","Estill",581,511,599,0,0,0,0,0,0,0,0,0,10255
"G2100670","1890","Kentucky","210","Fayette","0670","Fayette",13625,12974,12513,2,0,0,1,0,0,1,0,1,22069
"G2100690","1890","Kentucky","210","Fleming","0690","Fleming",1625,1575,1556,0,0,0,0,0,0,0,0,0,14453
"G2100710","1890","Kentucky","210","Floyd","0710","Floyd",136,199,171,0,0,0,1,0,0,14,0,0,11105
"G2100730","1890","Kentucky","210","Franklin","0730","Franklin",4757,4860,4663,2,0,0,0,0,0,0,0,0,16508
"G2100750","1890","Kentucky","210","Fulton","0750","Fulton",2208,1605,937,0,0,0,0,0,0,0,1,0,7797
"G2100770","1890","Kentucky","210","Gallatin","0770","Gallatin",497,647,600,0,0,0,0,0,0,0,0,0,4114
"G2100790","1890","Kentucky","210","Garrard","0790","Garrard",3024,3695,3404,0,0,0,0,0,0,0,0,0,8114
"G2100810","1890","Kentucky","210","Grant","0810","Grant",483,733,509,0,0,0,0,0,0,0,0,0,12188
"G2100830","1890","Kentucky","210","Graves","0830","Graves",3154,2851,2329,0,0,0,0,0,0,2,0,0,25378
"G2100850","1890","Kentucky","210","Grayson","0850","Grayson",489,407,407,0,0,0,0,0,0,0,0,0,18199
"G2100870","1890","Kentucky","210","Green","0870","Green",1891,2408,1937,0,0,0,0,0,0,0,0,0,9572
"G2100890","1890","Kentucky","210","Greenup","0890","Greenup",338,439,461,0,0,0,0,0,0,0,0,0,11573
"G2100910","1890","Kentucky","210","Hancock","0910","Hancock",758,803,729,0,1,1,0,0,0,0,0,0,8456
"G2100930","1890","Kentucky","210","Hardin","0930","Hardin",2347,3282,2276,0,0,0,0,0,0,0,0,0,18957
"G2100950","1890","Kentucky","210","Harlan","0950","Harlan",154,114,99,0,0,0,0,0,0,2,0,12,6041
"G2100970","1890","Kentucky","210","Harrison","0970","Harrison",2467,2932,2378,0,0,0,0,0,0,0,0,0,14447
"G2100990","1890","Kentucky","210","Hart","0990","Hart",2002,2839,2192,0,0,0,0,0,0,0,0,0,14437
"G2101010","1890","Kentucky","210","Henderson","1010","Henderson",8219,7572,5990,4,0,0,0,0,0,0,0,0,21313
"G2101030","1890","Kentucky","210","Henry","1030","Henry",2365,2869,2438,0,0,0,0,0,0,0,0,0,11799
"G2101050","1890","Kentucky","210","Hickman","1050","Hickman",1768,1964,1635,0,0,0,0,0,0,0,0,0,9869
"G2101070","1890","Kentucky","210","Hopkins","1070","Hopkins",3433,2710,1869,0,0,0,0,0,0,0,0,0,20072
"G2101090","1890","Kentucky","210","Jackson","1090","Jackson",54,45,51,0,0,0,0,0,0,0,28,0,8207
"G2101110","1890","Kentucky","210","Jefferson","1110","Jefferson",33595,25595,19146,8,5,0,0,0,0,14,2,1,154981
"G2101130","1890","Kentucky","210","Jessamine","1130","Jessamine",3706,4401,3439,0,0,0,0,0,0,0,0,0,7542
"G2101150","1890","Kentucky","210","Johnson","1150","Johnson",84,103,37,0,0,0,0,0,0,0,0,84,10943
"G2101170","1890","Kentucky","210","Kenton","1170","Kenton",2667,2528,1657,3,2,0,0,0,0,0,0,0,51491
"G2101190","1890","Kentucky","210","Knott","1190","Knott",73,0,0,0,0,0,0,0,0,0,0,0,5365
"G2101210","1890","Kentucky","210","Knox","1210","Knox",778,662,557,0,0,0,0,0,0,0,3,0,12984
"G2101230","1890","Kentucky","210","Larue","1230","Larue",791,1047,965,0,0,0,0,0,0,0,0,0,8642
"G2101250","1890","Kentucky","210","Laurel","1250","Laurel",555,267,144,0,0,0,0,0,0,4,0,0,13188
"G2101270","1890","Kentucky","210","Lawrence","1270","Lawrence",176,241,121,0,0,0,0,0,0,0,0,0,17526
"G2101290","1890","Kentucky","210","Lee","1290","Lee",459,230,131,0,0,0,0,0,0,0,0,0,5746
"G2101310","1890","Kentucky","210","Leslie","1310","Leslie",32,28,0,0,0,0,0,0,0,0,0,0,3932
"G2101330","1890","Kentucky","210","Letcher","1330","Letcher",75,142,129,0,0,0,0,0,0,0,0,0,6845
"G2101350","1890","Kentucky","210","Lewis","1350","Lewis",177,229,228,0,0,0,0,0,0,0,0,0,14626
"G2101370","1890","Kentucky","210","Lincoln","1370","Lincoln",3574,3908,3076,0,0,0,0,0,0,0,0,0,12388
"G2101390","1890","Kentucky","210","Livingston","1390","Livingston",741,1034,1052,0,0,0,0,0,0,8,1,1,8725
"G2101410","1890","Kentucky","210","Logan","1410","Logan",6560,7381,5723,0,0,0,0,0,0,9,0,0,17243
"G2101430","1890","Kentucky","210","Lyon","1430","Lyon",1317,1488,1419,0,0,0,0,0,0,1,0,0,6310
"G2101450","1890","Kentucky","210","McCracken","1450","Mccracken",5703,4383,3289,2,0,0,0,0,0,0,1,0,15346
"G2101490","1890","Kentucky","210","McLean","1490","Mclean",786,848,814,0,0,0,0,0,0,0,0,0,9101
"G2101510","1890","Kentucky","210","Madison","1510","Madison",7399,7288,6272,0,0,0,0,0,0,0,0,0,16949
"G2101530","1890","Kentucky","210","Magoffin","1530","Magoffin",160,150,179,0,0,0,0,0,0,0,0,0,9036
"G2101550","1890","Kentucky","210","Marion","1550","Marion",3148,3504,3343,0,0,0,0,0,0,0,0,0,12500
"G2101570","1890","Kentucky","210","Marshall","1570","Marshall",342,440,385,0,0,0,0,0,0,0,0,0,10945
"G2101590","1890","Kentucky","210","Martin","1590","Martin",23,32,0,0,0,0,0,0,0,0,0,0,4186
"G2101610","1890","Kentucky","210","Mason","1610","Mason",4168,4392,3582,0,0,0,0,0,0,1,0,0,16604
"G2101630","1890","Kentucky","210","Meade","1630","Meade",769,1274,1294,0,0,0,0,0,0,0,0,0,8715
"G2101650","1890","Kentucky","210","Menifee","1650","Menifee",27,48,16,0,0,0,0,0,0,0,0,0,4639
"G2101670","1890","Kentucky","210","Mercer","1670","Mercer",3075,3148,3310,0,0,0,0,0,0,0,0,0,11959
"G2101690","1890","Kentucky","210","Metcalfe","1690","Metcalfe",900,1036,861,0,0,0,0,0,0,0,0,0,8971
"G2101710","1890","Kentucky","210","Monroe","1710","Monroe",540,661,789,0,0,0,0,0,0,0,0,0,10449
"G2101730","1890","Kentucky","210","Montgomery","1730","Montgomery",3643,3566,2699,0,0,0,0,0,0,0,0,0,8724
"G2101750","1890","Kentucky","210","Morgan","1750","Morgan",49,33,44,0,0,0,0,0,0,0,0,0,11200
"G2101770","1890","Kentucky","210","Muhlenberg","1770","Muhlenberg",2359,2078,1633,0,0,0,0,0,0,0,0,0,15596
"G2101790","1890","Kentucky","210","Nelson","1790","Nelson",3821,4716,3918,0,0,0,0,0,0,0,0,0,12596
"G2101810","1890","Kentucky","210","Nicholas","1810","Nicholas",1316,1750,1244,0,0,0,0,0,0,0,0,0,9448
"G2101830","1890","Kentucky","210","Ohio","1830","Ohio",1346,1464,1393,0,0,0,0,0,0,0,0,0,21600
"G2101850","1890","Kentucky","210","Oldham","1850","Oldham",1647,2211,2810,0,0,0,0,0,0,0,0,0,5107
"G2101870","1890","Kentucky","210","Owen","1870","Owen",1427,1503,1176,0,0,0,0,0,0,0,0,0,16249
"G2101890","1890","Kentucky","210","Owsley","1890","Owsley",84,89,75,0,0,0,0,0,0,0,0,2,5891
"G2101910","1890","Kentucky","210","Pendleton","1910","Pendleton",507,780,641,0,0,0,0,0,0,0,0,0,15839
"G2101930","1890","Kentucky","210","Perry","1930","Perry",160,139,96,0,0,0,0,0,0,0,0,5,6171
"G2101950","1890","Kentucky","210","Pike","1950","Pike",166,174,102,0,0,0,0,0,0,0,1,0,17212
"G2101970","1890","Kentucky","210","Powell","1970","Powell",379,287,239,0,0,0,0,0,0,0,0,0,4319
"G2101990","1890","Kentucky","210","Pulaski","1990","Pulaski",1291,1196,1075,0,0,0,0,0,0,0,0,0,24440
"G2102010","1890","Kentucky","210","Robertson","2010","Robertson",155,283,257,0,0,0,0,0,0,0,0,0,4529
"G2102030","1890","Kentucky","210","Rockcastle","2030","Rockcastle",155,437,369,0,0,0,0,0,0,0,0,0,9686
"G2102050","1890","Kentucky","210","Rowan","2050","Rowan",106,106,32,0,0,0,0,0,0,0,0,0,6023
"G2102070","1890","Kentucky","210","Russell","2070","Russell",266,354,293,0,0,0,0,0,0,0,0,0,7870
"G2102090","1890","Kentucky","210","Scott","2090","Scott",5063,5002,3955,0,0,0,0,0,0,1,0,1,11482
"G2102110","1890","Kentucky","210","Shelby","2110","Shelby",4776,5555,5383,0,0,0,1,0,0,0,0,0,11744
"G2102130","1890","Kentucky","210","Simpson","2130","Simpson",2374,2797,2167,0,0,0,0,0,0,0,0,0,8504
"G2102150","1890","Kentucky","210","Spencer","2150","Spencer",1250,1626,1479,0,0,0,0,0,0,0,0,0,5510
"G2102170","1890","Kentucky","210","Taylor","2170","Taylor",1474,1899,1850,0,0,0,0,0,0,0,0,0,7879
"G2102190","1890","Kentucky","210","Todd","2190","Todd",6301,6567,4860,0,0,0,0,0,0,0,0,0,10513
"G2102210","1890","Kentucky","210","Trigg","2210","Trigg",3652,4040,3806,0,0,0,0,0,0,0,0,0,10250
"G2102230","1890","Kentucky","210","Trimble","2230","Trimble",321,577,456,0,0,0,0,0,0,0,0,0,6819
"G2102250","1890","Kentucky","210","Union","2250","Union",2656,3163,2574,0,0,0,0,0,0,0,0,0,15573
"G2102270","1890","Kentucky","210","Warren","2270","Warren",7926,7639,6367,3,0,0,0,0,0,0,0,0,22229
"G2102290","1890","Kentucky","210","Washington","2290","Washington",2094,2430,2110,0,0,0,0,0,0,0,1,0,11528
"G2102310","1890","Kentucky","210","Wayne","2310","Wayne",618,899,675,0,0,0,0,0,0,0,0,0,12234
"G2102330","1890","Kentucky","210","Webster","2330","Webster",1912,1666,1355,0,0,0,0,0,0,0,0,0,15284
"G2102350","1890","Kentucky","210","Whitley","2350","Whitley",752,237,138,0,0,0,0,0,0,10,11,0,16828
"G2102370","1890","Kentucky","210","Wolfe","2370","Wolfe",122,75,28,0,0,0,0,0,0,0,0,0,7058
"G2102390","1890","Kentucky","210","Woodford","2390","Woodford",4853,5642,3825,0,0,0,0,0,0,0,0,0,7527
"G2200010","1890","Louisiana","220","Acadia","0010","Acadia",1629,0,0,0,0,0,0,0,0,0,0,0,11602
"G2200050","1890","Louisiana","220","Ascension","0050","Ascension",11270,10855,7310,42,72,2,0,0,0,0,0,0,8233
"G2200070","1890","Louisiana","220","Assumption","0070","Assumption",8890,8067,6984,0,4,0,13,0,0,0,1,3,10726
"G2200090","1890","Louisiana","220","Avoyelles","0090","Avoyelles",12161,8213,6175,0,15,0,0,0,0,47,36,0,12904
"G2200130","1890","Louisiana","220","Bienville","0130","Bienville",6268,4987,5047,0,0,0,0,0,0,0,0,0,7840
"G2200150","1890","Louisiana","220","Bossier","0150","Bossier",16225,12786,9170,0,0,0,0,0,0,3,0,0,4102
"G2200170","1890","Louisiana","220","Caddo","0170","Caddo",23541,19368,15799,9,1,1,0,0,0,2,6,1,8003
"G2200190","1890","Louisiana","220","Calcasieu","0190","Calcasieu",3194,2407,1457,0,0,0,0,0,0,148,158,105,16834
"G2200210","1890","Louisiana","220","Caldwell","0210","Caldwell",3106,2896,2224,0,0,0,0,0,0,1,1,0,2707
"G2200230","1890","Louisiana","220","Cameron","0230","Cameron",426,324,342,0,0,0,0,0,0,0,5,0,2402
"G2200235","1890","Louisiana","220","Carroll","0235","Carroll",0,0,7718,0,0,12,0,0,0,0,0,0,
"G2200250","1890","Louisiana","220","Catahoula","0250","Catahoula",4976,4527,4083,0,0,0,0,0,0,34,26,11,6992
"G2200270","1890","Louisiana","220","Claiborne","0270","Claiborne",13512,10295,10608,0,0,0,0,0,0,4,1,2,9796
"G2200290","1890","Louisiana","220","Concordia","0290","Concordia",13112,13594,9257,1,0,0,0,0,0,1,0,0,1757
"G2200310","1890","Louisiana","220","De Soto","0310","De Soto",13220,10487,9851,0,0,0,0,0,0,2,0,0,6638
"G2200330","1890","Louisiana","220","East Baton Rouge","0330","East Baton Rouge",16420,12863,11343,5,0,0,1,0,0,2,0,2,9494
"G2200350","1890","Louisiana","220","East Carroll","0350","East Carroll",11360,11090,0,5,20,0,0,0,0,0,1,0,997
"G2200370","1890","Louisiana","220","East Feliciana","0370","East Feliciana",12707,10635,9393,0,0,0,0,0,0,0,0,0,5196
"G2200410","1890","Louisiana","220","Franklin","0410","Franklin",4040,3793,2844,0,1,0,0,0,0,0,0,1,2860
"G2200430","1890","Louisiana","220","Grant","0430","Grant",3416,2862,2414,0,0,0,0,0,0,10,6,25,4844
"G2200450","1890","Louisiana","220","Iberia","0450","Iberia",10477,8575,4510,1,0,1,0,0,0,0,1,0,10519
"G2200470","1890","Louisiana","220","Iberville","0470","Iberville",15142,12759,8675,4,1,2,0,0,0,6,0,1,6696
"G2200490","1890","Louisiana","220","Jackson","0490","Jackson",2608,2403,3443,1,0,0,0,0,0,0,0,0,4844
"G2200510","1890","Louisiana","220","Jefferson","0510","Jefferson",6484,7290,11054,15,6,4,5,0,0,1,6,0,6716
"G2200550","1890","Louisiana","220","Lafayette","0550","Lafayette",6884,5541,4755,0,0,0,0,0,0,2,0,2,9080
"G2200570","1890","Louisiana","220","Lafourche","0570","Lafourche",7819,7806,6659,6,25,0,0,0,0,0,0,0,14270
"G2200610","1890","Louisiana","220","Lincoln","0610","Lincoln",6269,4898,0,0,0,0,0,0,0,3,0,0,8481
"G2200630","1890","Louisiana","220","Livingston","0630","Livingston",871,993,933,0,0,0,0,0,0,0,0,8,4898
"G2200650","1890","Louisiana","220","Madison","0650","Madison",13204,12645,7663,0,0,0,0,0,0,0,0,1,931
"G2200670","1890","Louisiana","220","Morehouse","0670","Morehouse",13267,10659,6375,0,0,0,0,0,0,0,0,0,3519
"G2200690","1890","Louisiana","220","Natchitoches","0690","Natchitoches",15551,12020,10929,18,33,19,0,0,0,13,16,5,10254
"G2200710","1890","Louisiana","220","Orleans","0710","Orleans",64491,57617,50456,142,95,23,9,0,0,21,11,16,177376
"G2200730","1890","Louisiana","220","Ouachita","0730","Ouachita",12344,10180,7823,0,3,0,0,0,0,0,0,0,5641
"G2200750","1890","Louisiana","220","Plaquemines","0750","Plaquemines",7258,7214,6845,0,103,0,0,0,0,0,4,4,5283
"G2200770","1890","Louisiana","220","Pointe Coupee","0770","Pointe Coupee",14917,12999,9229,0,0,0,0,0,0,0,1,0,4696
"G2200790","1890","Louisiana","220","Rapides","0790","Rapides",15800,13942,10267,5,5,0,0,0,0,14,104,6,11823
"G2200810","1890","Louisiana","220","Red River","0810","Red River",7760,6066,0,0,0,0,0,0,0,1,0,0,3557
"G2200830","1890","Louisiana","220","Richland","0830","Richland",7213,5279,2705,0,0,0,0,0,0,0,0,0,3017
"G2200850","1890","Louisiana","220","Sabine","0850","Sabine",2067,1847,1847,0,0,0,0,0,0,11,11,17,7312
"G2200870","1890","Louisiana","220","St Bernard","0870","St Bernard",1977,2288,1913,2,13,0,0,0,0,0,0,0,2347
"G2200890","1890","Louisiana","220","St Charles","0890","St Charles",5751,5746,3963,0,14,7,0,0,0,0,0,0,1986
"G2200910","1890","Louisiana","220","St Helena","0910","St Helena",4589,4176,2914,0,0,0,0,0,0,0,0,0,3473
"G2200930","1890","Louisiana","220","St James","0930","St James",9997,9862,6877,27,2,0,0,0,0,0,0,0,5691
"G2200950","1890","Louisiana","220","St John The Baptist","0950","St John The Baptist",6637,5792,4044,42,39,0,0,0,0,0,0,3,4680
"G2200970","1890","Louisiana","220","St Landry","0970","St Landry",22274,19399,11694,0,0,0,0,0,0,120,132,83,17856
"G2200990","1890","Louisiana","220","St Martin","0990","St Martin",7821,6876,5064,0,0,0,0,0,0,13,4,20,7050
"G2201010","1890","Louisiana","220","St Mary","1010","St Mary",14395,13115,9607,2,10,0,11,0,0,32,49,50,7976
"G2201030","1890","Louisiana","220","St Tammany","1030","St Tammany",3702,2595,2175,0,0,0,0,0,0,60,34,0,6398
"G2201050","1890","Louisiana","220","Tangipahoa","1050","Tangipahoa",4698,4014,2994,1,1,0,0,0,0,13,15,0,7943
"G2201070","1890","Louisiana","220","Tensas","1070","Tensas",15492,16237,11018,1,6,0,0,0,0,1,1,1,1153
"G2201090","1890","Louisiana","220","Terrebonne","1090","Terrebonne",9699,9111,6172,1,20,0,0,0,0,55,213,199,10412
"G2201110","1890","Louisiana","220","Union","1110","Union",7403,5512,4374,0,0,0,0,0,0,0,0,0,9901
"G2201130","1890","Louisiana","220","Vermilion","1130","Vermilion",2899,1957,1047,0,0,0,0,0,0,0,0,1,11335
"G2201150","1890","Louisiana","220","Vernon","1150","Vernon",540,377,0,0,0,0,0,0,0,0,0,0,5363
"G2201170","1890","Louisiana","220","Washington","1170","Washington",2062,1712,939,0,0,0,0,0,0,3,3,0,4635
"G2201190","1890","Louisiana","220","Webster","1190","Webster",7289,5683,0,3,0,0,0,0,0,2,0,0,5172
"G2201210","1890","Louisiana","220","West Baton Rouge","1210","West Baton Rouge",5964,5415,3404,0,0,0,0,0,0,1,0,0,2398
"G2201230","1890","Louisiana","220","West Carroll","1230","West Carroll",2310,1437,0,0,0,0,0,0,0,0,0,0,1438
"G2201250","1890","Louisiana","220","West Feliciana","1250","West Feliciana",12785,10522,8915,0,0,0,0,0,0,1,0,1,2276
"G2201270","1890","Louisiana","220","Winn","1270","Winn",1010,1047,909,0,0,0,0,0,0,0,2,1,6072
"G2300010","1890","Maine","230","Androscoggin","0010","Androscoggin",71,75,40,8,0,0,0,0,0,9,0,0,48880
"G2300030","1890","Maine","230","Aroostook","0030","Aroostook",37,40,56,0,0,0,0,0,0,24,11,0,49528
"G2300050","1890","Maine","230","Cumberland","0050","Cumberland",417,518,517,24,8,0,0,0,0,6,10,1,90502
"G2300070","1890","Maine","230","Franklin","0070","Franklin",9,9,10,1,0,0,0,0,0,4,0,1,17039
"G2300090","1890","Maine","230","Hancock","0090","Hancock",56,36,49,1,0,1,0,0,0,2,0,1,37253
"G2300110","1890","Maine","230","Kennebec","0110","Kennebec",125,129,184,9,0,0,0,0,0,0,0,0,56878
"G2300130","1890","Maine","230","Knox","0130","Knox",80,117,116,2,0,0,0,0,0,0,1,0,31391
"G2300150","1890","Maine","230","Lincoln","0150","Lincoln",26,40,58,0,0,0,0,0,0,0,6,8,21970
"G2300170","1890","Maine","230","Oxford","0170","Oxford",20,15,23,1,0,0,1,0,0,0,0,0,30564
"G2300190","1890","Maine","230","Penobscot","0190","Penobscot",82,109,108,6,0,0,0,0,0,387,396,461,72390
"G2300210","1890","Maine","230","Piscataquis","0210","Piscataquis",19,7,54,0,0,0,0,0,0,37,47,21,16078
"G2300230","1890","Maine","230","Sagadahoc","0230","Sagadahoc",99,140,109,9,0,0,0,0,0,0,0,1,19344
"G2300250","1890","Maine","230","Somerset","0250","Somerset",2,7,24,3,0,0,0,0,0,0,8,5,32622
"G2300270","1890","Maine","230","Waldo","0270","Waldo",18,24,29,2,0,0,0,0,0,0,0,0,27739
"G2300290","1890","Maine","230","Washington","0290","Washington",75,131,155,3,0,0,0,0,0,89,146,0,44315
"G2300310","1890","Maine","230","York","0310","York",54,54,74,4,0,0,0,0,0,1,0,0,62770
"G2400010","1890","Maryland","240","Allegany","0010","Allegany",1431,1549,1166,5,0,0,0,0,0,0,0,0,40135
"G2400030","1890","Maryland","240","Anne Arundel","0030","Anne Arundel",14509,13877,11732,2,0,0,2,0,0,1,0,0,19580
"G2400050","1890","Maryland","240","Baltimore","0050","Baltimore",10230,10565,8363,0,0,0,0,0,0,0,5,0,62679
"G2400090","1890","Maryland","240","Calvert","0090","Calvert",5064,5696,5533,0,0,0,0,0,0,0,0,0,4796
"G2400110","1890","Maryland","240","Caroline","0110","Caroline",3811,4166,3758,0,0,0,0,0,0,0,0,0,10092
"G2400130","1890","Maryland","240","Carroll","0130","Carroll",2133,2286,2175,0,0,0,1,0,0,1,0,0,30241
"G2400150","1890","Maryland","240","Cecil","0150","Cecil",3978,4464,4014,0,0,0,0,0,0,23,0,0,21850
"G2400170","1890","Maryland","240","Charles","0170","Charles",8136,10848,9318,0,0,0,0,0,0,1,0,2,7054
"G2400190","1890","Maryland","240","Dorchester","0190","Dorchester",8709,8476,7556,0,0,0,0,0,0,1,0,0,16133
"G2400210","1890","Maryland","240","Frederick","0210","Frederick",6528,7520,7572,1,0,1,0,0,0,0,0,0,42983
"G2400230","1890","Maryland","240","Garrett","0230","Garrett",185,112,0,0,0,0,0,0,0,0,0,0,14028
"G2400250","1890","Maryland","240","Harford","0250","Harford",6376,6657,4855,0,0,0,0,0,0,0,0,0,22617
"G2400270","1890","Maryland","240","Howard","0270","Howard",4110,4399,3474,0,0,0,0,0,0,0,0,0,12159
"G2400290","1890","Maryland","240","Kent","0290","Kent",6807,7205,7732,0,0,0,0,0,0,0,0,0,10664
"G2400310","1890","Maryland","240","Montgomery","0310","Montgomery",9685,9150,7434,0,0,0,0,0,0,0,1,1,17500
"G2400330","1890","Maryland","240","Prince Georges","0330","Prince Georges",11210,12486,9780,1,0,0,0,0,0,2,0,0,14867
